NAME,Experimental RT,SMILES,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
DIACETYL,6.628,CC(=O)C(C)=O,9.793981481,9.793981481,0.37962963,-0.37962963,0.425941689,7.666666667,86.09,80.042,86.03677943,34,0,0.194514048,-0.291234314,0.291234314,0.194514048,1,1.166666667,1.166666667,16.17194736,10.32925972,1.938058537,-1.729205364,1.660594335,-2.010290772,6.346873349,-0.133537085,1.360964047,3.567703455,71.54887502,5.154700538,3.816496581,3.816496581,2.64273441,1.65824829,1.65824829,1.112372436,1.112372436,0.495790812,0.495790812,0,0,-0.66,13.60964047,5.34,1.697853245,1.639401198,36.15712157,0,0,11.56648989,0,0,0,9.589074368,0,0,0,0,0,13.8474744,0,9.589074368,11.56648989,0,0,0,13.8474744,0,0,0,0,0,0,0,0,11.56648989,9.589074368,0,13.8474744,0,0,0,0,34.14,0,9.589074368,0,11.56648989,0,0,13.8474744,0,0,0,0,0,0,19.58796296,0,0,-0.759259259,0,0,2.50462963,0,0.5,6,0,2,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0.1644,21.362,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guanosine,6.65,NC1=Nc2n(cnc2C(=O)N1)[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O,11.65003008,11.65003008,0.038831727,-1.285312736,0.398137416,30.15,283.244,270.14,283.0916685,108,0,0.279985904,-0.393566854,0.393566854,0.279985904,1.45,2.2,2.85,16.56256587,10.12854059,2.435194879,-2.158398669,2.301903308,-2.326797764,5.701388957,-0.051060915,2.930859772,2.094264646,696.8934058,14.43879311,10.17098655,10.17098655,9.524075805,5.874101497,5.874101497,4.504077968,4.504077968,3.24195369,3.24195369,2.239121627,2.239121627,-2.01,48948.28905,12.99548023,4.523214193,1.775087407,111.0076822,25.79011262,18.31189916,17.39177911,5.948339281,5.559266895,0,14.34561535,4.983978521,4.983978521,0,0,0,0,12.93420204,20.05644514,17.11221722,0,19.51903521,0,24.53980033,12.34054944,16.68112415,0,0,11.29293437,5.948339281,0,0,59.75739852,4.736862954,0,6.227901171,11.12185726,0,11.16387794,0,159.51,36.70594919,15.00759197,0,17.11221722,0,0,10.89441972,0,0,14.95193556,15.57705783,6.643358844,0,21.76857655,28.73478429,5.115494483,-0.100932041,0,-3.214364607,-0.446917517,0,0.5,20,6,10,0,1,1,0,2,2,9,5,10,2,0,1,1,3,-2.6867,65.5705,0,3,3,1,0,4,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BETAINE,6.65,C[N+](C)(C)CC([O-])=O,9.888194444,9.888194444,0.069444444,-1.002314815,0.410408618,11.375,117.148,106.06,117.0789786,48,0,0.1183123,-0.54411562,0.54411562,0.1183123,1.5,1.875,1.875,16.36719419,10.51826489,2.042266427,-2.231671601,1.84446468,-2.445325811,5.648497259,-0.86421073,1.210810026,3.551252924,93.09201719,6.78445705,5.470816958,5.470816958,3.416502219,2.419670234,2.419670234,2.820446435,2.820446435,0.603441094,0.603441094,0.387298335,0.387298335,-0.57,23.0053905,7.43,2.132000227,5.43,49.12458049,14.38409544,6.544756406,0,0,0,0,0,0,0,0,0,0,0,27.11232124,14.38409544,5.969305288,0,0,0,0,27.68777235,0,0,0,5.106527395,0,0,0,38.1401085,4.794537184,0,0,0,0,0,0,40.13,5.969305288,9.901064579,0,6.544756406,4.483030858,0,0,21.14301595,0,0,0,0.418981481,0,9.888194444,9.888194444,0,-1.002314815,0,0,0.069444444,5.404166667,0.8,8,0,3,0,0,0,0,0,0,2,0,3,2,0,0,0,0,-1.5575,27.9064,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
D-(+)-Mannose,6.69,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)C=O,9.896426209,9.896426209,0.025774754,-1.787361111,0.281637811,21.08333333,180.156,168.06,180.0633881,72,0,0.15075483,-0.393579133,0.393579133,0.15075483,1.083333333,1.583333333,1.916666667,16.38943105,10.04643602,2.288811228,-2.219333916,2.023964584,-2.458291756,5.562220399,-0.135936438,2.122800175,4.070579537,138,9.723614639,6.238174395,6.238174395,5.54011122,3.326307209,3.326307209,2.357782054,2.357782054,1.420530119,1.420530119,0.6181226,0.6181226,-0.53,358.7532296,11.47,5.175013037,2.838808992,68.69665246,30.32717416,24.41586555,6.286160523,0,0,0,0,0,0,0,0,0,0,6.606881965,30.32717416,6.286160523,0,0,0,24.41586555,6.606881965,0,0,0,0,0,0,0,62.84154501,4.794537184,0,0,0,0,0,0,118.22,31.02274752,4.794537184,0,6.286160523,0,0,0,0,0,0,25.53263697,0,0,9.896426209,43.53638653,0,0,0,-6.839364135,-0.760115268,0,0.833333333,12,5,6,0,0,0,0,0,0,6,5,6,5,0,0,0,0,-3.3788,37.177,0,5,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Hydroxy-3-methylglutaric acid,6.733,CC(O)(CC(O)=O)CC(O)=O,10.04348687,10.04348687,0.55625,-1.655092593,0.526510161,11.09090909,162.141,152.061,162.0528234,64,0,0.305773214,-0.481151291,0.481151291,0.305773214,1.181818182,1.454545455,1.636363636,16.37714453,9.985868069,2.264878178,-2.170189664,2.13019171,-2.301898256,5.719010907,-0.146854624,1.530951606,3.993244851,153.8114561,9.068914101,6.07235093,6.07235093,4.833004439,2.993282246,2.993282246,2.637971822,2.637971822,1.064118724,1.064118724,0.714077322,0.714077322,-1.1,110.2285157,9.9,3.337834265,5.349438202,63.26970706,15.31958218,0,0,0,0,11.93861058,9.589074368,0,0,0,0,6.9237372,0,18.44269406,24.90865655,11.93861058,0,0,0,25.36643126,0,0,0,0,0,0,0,0,32.85924357,9.589074368,0,19.76538045,0,0,0,0,94.83,30.38130463,9.589074368,0,0,0,0,6.9237372,0,0,0,15.31958218,0,0,20.08697373,25.51172997,-1.655092593,-2.423611111,0,-1.1125,1.175833333,0,0.666666667,11,3,5,0,0,0,0,0,0,3,3,5,4,0,0,0,0,-0.3132,35.1294,2,1,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Citramalic acid,6.747,CC(O)(CC(O)=O)C(O)=O,10.04319444,10.04319444,0.789351852,-2.16087963,0.491369406,15.8,148.114,140.05,148.0371734,58,0,0.335499317,-0.481139094,0.481139094,0.335499317,1.4,1.8,1.9,16.41184421,10.03880273,2.319614212,-2.13183631,2.075729632,-2.366015856,5.825228397,-0.162695098,1.603051681,4.127512487,159.4212455,8.36180732,5.365244149,5.365244149,4.359877892,2.536175465,2.536175465,2.149521968,2.149521968,0.956182453,0.956182453,0.370081651,0.370081651,-1.1,78.54953236,8.9,2.656020055,2.450658096,56.90476494,15.31958218,0,5.601050811,0,0,11.93861058,4.794537184,4.794537184,0,0,0,6.9237372,0,6.420821623,24.90865655,11.93861058,0,0,0,18.94560963,0,0,0,0,0,0,0,0,32.85924357,9.589074368,0,13.34455882,0,0,0,0,94.83,23.96048301,9.589074368,0,0,0,6.9237372,0,0,0,0,15.31958218,0,0,19.93923611,25.03321759,-2.16087963,-2.87287037,0,-0.789351852,0.933981481,0,0.6,10,3,5,0,0,0,0,0,0,3,3,5,3,0,0,0,0,-0.7033,30.5124,2,1,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicotinuric acid,6.76,OC(=O)CNC(=O)c1cccnc1,11.13467593,11.13467593,0.350694444,-1.071999717,0.680080911,9.230769231,180.163,172.099,180.0534921,68,0,0.322480557,-0.479930323,0.479930323,0.322480557,1.538461538,2.307692308,2.846153846,16.36668942,10.25460762,2.050026102,-1.9963917,1.934506683,-2.286822229,5.948697435,-0.135327187,2.153613217,2.544573342,310.4249948,9.681798276,6.72743163,6.72743163,6.198377303,3.599376585,3.599376585,2.318116479,2.318116479,1.323896839,1.323896839,0.755026904,0.755026904,-1.91,895.9030985,9.180171326,4.19949382,2.900078342,74.41301758,10.423316,6.544756406,0,0,5.907179729,5.969305288,14.57305289,0,0,0,0,12.13273414,12.39368714,5.563451492,14.69560176,11.87648502,0,10.30076712,0,0,6.544756406,30.08987277,0,0,5.316788604,0,0,0,28.51174734,4.794537184,0,10.35798868,24.52642128,0,0,0,79.29,11.87648502,9.589074368,0,6.544756406,5.563451492,0,12.39368714,12.13273414,0,10.30076712,5.106527395,0,0,24.96399313,10.49882858,0.350694444,-1.506721939,3.166532029,2.907896353,-0.3812226,0,0.125,13,2,5,0,0,0,0,1,1,3,2,5,3,0,0,0,1,-0.104,44.206,1,0,0,0,0,1,0,0,1,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
N-ACETYLGLYCINE,6.77,CC(=O)NCC(O)=O,9.97375,9.97375,0.296296296,-1.027592593,0.49759174,8.125,117.104,110.048,117.0425931,46,0,0.322469067,-0.479930449,0.479930449,0.322469067,1.625,2.125,2.25,16.36666772,10.58952748,1.941532094,-1.917629988,1.596428531,-2.260268552,5.786374395,-0.137194575,1.613568158,3.181845867,95.85105032,6.568914101,4.470816958,4.470816958,3.625897658,2.088961869,2.088961869,1.303478152,1.303478152,0.488559552,0.488559552,0.200085602,0.200085602,-1.06,40.33920395,6.94,3.009687482,4.94,46.50121751,10.423316,6.544756406,0,5.907179729,0,5.969305288,9.589074368,0,0,0,0,0,6.9237372,0,14.69560176,11.87648502,0,5.316788604,0,6.9237372,6.544756406,0,0,0,5.316788604,0,0,0,23.52776882,9.589074368,0,6.9237372,0,0,0,0,66.4,5.969305288,9.589074368,0,12.45193614,0,0,6.9237372,0,0,5.316788604,5.106527395,0,0,19.66277778,10.05412037,0,-1.354074074,0,0,0.970509259,0,0.5,8,2,4,0,0,0,0,0,0,2,2,4,2,0,0,0,0,-0.7929,26.3195,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glycolic acid,6.78,OCC(O)=O,9.118055556,9.118055556,0.777777778,-1.189814815,0.423614075,7.4,76.051,72.019,76.01604399,30,0,0.328849904,-0.479540775,0.479540775,0.328849904,1.8,2,2,16.39271308,10.7712312,1.821840346,-1.718180429,1.484555095,-1.982084097,5.670786926,-0.139632766,1.378783493,2.847378923,40.15772188,4.28445705,2.509782263,2.509782263,2.27005561,1.0975121,1.0975121,0.551852426,0.551852426,0.135260401,0.135260401,0,0,-0.57,9.651484454,4.43,1.72154519,3.43,28.85418275,10.21305479,6.606881965,0,0,0,5.969305288,0,4.794537184,0,0,0,0,0,0,15.00759197,5.969305288,0,0,0,0,6.606881965,0,0,0,0,0,0,0,22.78924204,4.794537184,0,0,0,0,0,0,57.53,12.57618725,0,0,0,0,0,0,0,0,0,15.00759197,0,0,9.118055556,15.0162037,0,-1.189814815,0,0,-0.777777778,0,0.5,5,2,3,0,0,0,0,0,0,2,2,3,1,0,0,0,0,-0.9367,14.7216,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N-Acetylputrescine,6.788,CC(=O)NCCCCN,10.26453656,10.26453656,0.034279101,0.034279101,0.520374861,9.111111111,130.191,116.079,130.1106131,54,0,0.216372116,-0.356346405,0.356346405,0.216372116,1.555555556,2.222222222,2.666666667,16.1480603,10.29613047,1.873477982,-1.978108774,1.805519876,-2.208453139,5.721752361,-0.118460689,1.800576896,2.828868135,83.12704562,7.112884175,5.814025684,5.814025684,4.27005561,3.215925826,3.215925826,1.978744829,1.978744829,1.004846319,1.004846319,0.533756951,0.533756951,-0.57,84.62711413,8.43,5.564589502,7.43,55.61523658,11.05045608,0,0,5.907179729,0,0,4.794537184,0,0,0,0,19.38639965,13.46849361,0,4.794537184,5.907179729,0,5.316788604,5.733667477,19.76538045,13.08951281,0,0,0,11.05045608,0,0,0,18.99669254,4.794537184,0,19.76538045,0,0,0,0,55.12,0,4.794537184,0,5.907179729,6.544756406,19.38639965,6.9237372,0,0,5.316788604,5.733667477,0,0,10.26453656,2.685833333,5.232688492,0.034279101,0,1.968611111,2.980718065,0,0.833333333,9,3,3,0,0,0,0,0,0,2,2,3,4,0,0,0,0,-0.1386,36.9721,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
D-Mannitol,6.8,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,8.95662037,8.95662037,0.725818216,-1.669305556,0.261262653,21.5,182.172,168.06,182.0790382,74,0,0.110578607,-0.393579135,0.393579135,0.110578607,0.666666667,0.916666667,1.083333333,16.39475491,10.04229365,2.287072813,-2.23679597,2.0347043,-2.464981961,4.792562124,-0.122994405,2.122800175,3.985164451,104.6059378,9.723614639,6.406896212,6.406896212,5.54011122,3.481747672,3.481747672,2.481028635,2.481028635,1.512478162,1.512478162,0.671208827,0.671208827,-0.24,358.7532296,11.76,5.41346133,3.015404674,69.32936411,30.63916437,24.41586555,0,0,0,0,0,0,0,0,0,0,0,13.21376393,30.63916437,0,0,0,0,24.41586555,13.21376393,0,0,0,0,0,0,0,68.26879385,0,0,0,0,0,0,0,121.38,37.62962948,0,0,0,0,0,0,0,0,0,30.63916437,0,0,0,52.17691421,0,0,0,-6.391944444,-1.451636432,0,1,12,6,6,0,0,0,0,0,0,6,6,6,5,0,0,0,0,-3.5854,38.1988,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glutaric acid,6.8,OC(=O)CCCC(O)=O,9.787861867,9.787861867,0.063194444,-0.947916667,0.57742036,8.888888889,132.115,124.051,132.0422587,52,0,0.302855791,-0.481230228,0.481230228,0.302855791,1,1.333333333,1.555555556,16.36911944,10.23110658,1.990166887,-1.885173002,1.930691127,-1.982462448,5.694034642,-0.138135411,1.628673776,3.102825942,104.1264024,7.276020882,4.832244115,4.832244115,4.125897658,2.562568667,2.562568667,1.641030477,1.641030477,0.781284334,0.781284334,0.390839798,0.390839798,-1.06,65.14695103,7.94,3.884108522,6.94,52.11053119,10.21305479,0,0,0,0,11.93861058,9.589074368,0,0,0,0,6.420821623,12.84164325,0,19.80212916,11.93861058,0,0,0,19.26246487,0,0,0,0,0,0,0,0,22.15166537,9.589074368,0,19.26246487,0,0,0,0,74.6,11.93861058,9.589074368,0,19.26246487,0,0,0,0,0,0,10.21305479,0,0,19.57572373,16.06686886,0,-1.895833333,0,0.086574074,0,0,0.6,9,2,4,0,0,0,0,0,0,2,2,4,4,0,0,0,0,0.3259,29.1226,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L-Methionine,6.82,CSCC[C@H](N)C(O)=O,10.07088341,10.07088341,0.552083333,-0.912916667,0.596996208,13.11111111,149.215,138.127,149.0510496,54,0,0.319999198,-0.480086069,0.480086069,0.319999198,1.888888889,2.444444444,2.777777778,32.16636277,10.24243522,2.084149328,-2.017359573,1.972373676,-2.298889186,7.980973218,-0.138048778,1.822759081,3.265907399,96.95878456,7.276020882,5.332624277,6.149120858,4.180739213,2.654911126,4.048757977,1.726205155,2.711803714,0.950176917,1.594127467,0.368293365,0.857929519,-0.22,80.20139956,8.78,4.63927325,4.294138817,58.61777606,10.84019487,6.041840829,0,0,0,5.969305288,4.794537184,0,11.76188495,0,0,18.42944441,0,0,9.901064579,17.73119024,0,0,5.733667477,12.46266245,12.00862279,0,0,0,5.733667477,0,0,11.76188495,29.1262963,4.794537184,0,6.420821623,0,0,0,0,63.32,12.01114612,4.794537184,0,0,6.420821623,5.752853607,0,11.76188495,6.255769184,0,10.84019487,0,1.604027778,10.07088341,8.274364135,5.189675926,-0.099953704,-0.682916667,2.477252457,0,0,0.8,9,3,3,0,0,0,0,0,0,3,2,4,4,0,0,0,0,0.1514,38.6102,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Xanthine,6.83,O=C1NC(=O)c2[nH]cnc2N1,10.91384259,10.91384259,0.27662037,-0.546666667,0.448668124,10.54545455,152.113,148.081,152.0334254,56,0,0.326931015,-0.338733851,0.338733851,0.326931015,1.272727273,2.090909091,2.909090909,16.1558686,10.54892531,1.993840963,-1.829648198,1.918724999,-2.211734498,5.668218458,1.068458142,2.337841088,3.146011472,490.6419937,7.844934983,5.341060446,5.341060446,5.270856948,2.928729113,2.928729113,2.034391545,2.034391545,1.325396737,1.325396737,0.866545969,0.866545969,-1.85,514.3250394,5.89935087,1.81528336,0.759202692,59.30421622,4.983978521,5.516700718,5.647177221,0,5.559266895,5.689743398,14.76249423,9.778515705,0,0,0,0,0,6.327320075,0,11.16387794,0,19.93591408,0,0,0,27.16540474,0,0,11.24901029,0,0,0,19.93591408,0,0,0,15.91639444,0,11.16387794,0,94.4,11.24901029,9.589074368,0,11.16387794,0,0,6.327320075,0,0,19.93591408,0,0,0,32.26875,0,-0.445185185,0,0,1.343101852,0,0,0,11,3,6,0,0,0,0,2,2,3,3,6,0,0,0,0,2,-1.0605,37.3351,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xanthosine,6.83,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3C(=O)NC(=O)Nc23,11.55003008,11.55003008,0.025612717,-1.326537226,0.394140056,30.15,284.228,272.132,284.0756841,108,0,0.326886868,-0.393566854,0.393566854,0.326886868,1.3,2.05,2.7,16.56259858,10.12856345,2.43433275,-2.159085134,2.298777128,-2.328434284,5.683975849,-0.051079075,2.930859772,2.118060004,748.0211528,14.43879311,10.05467098,10.05467098,9.524075805,5.842336912,5.842336912,4.486158304,4.486158304,3.259123249,3.259123249,2.254889383,2.254889383,-2.01,48948.28905,12.99548023,4.523214193,1.775087407,109.8293136,20.05644514,23.95907638,11.74460189,0,5.559266895,5.689743398,19.32959387,9.778515705,0,0,0,0,0,12.93420204,20.05644514,11.16387794,0,19.51903521,0,24.53980033,6.606881965,27.16540474,0,0,11.24901029,0,0,0,59.75739852,4.736862954,0,6.227901171,15.91639444,0,11.16387794,0,153.46,42.39569259,19.80212916,0,11.16387794,0,0,10.89441972,0,4.983978521,9.967957042,9.843390349,6.537689909,0,31.06904337,28.65277773,-1.360032544,0,0,-3.425727986,-0.473750472,0,0.5,20,5,10,0,1,1,0,2,2,8,5,10,2,0,1,1,3,-2.9756,63.9838,0,3,3,0,0,4,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3,4-PYRIDINEDICARBOXYLIC ACID",6.83,OC(=O)c1ccncc1C(O)=O,10.43509259,10.43509259,0.252314815,-1.291203704,0.668249894,9.333333333,167.12,162.08,167.0218576,62,0,0.337651291,-0.477618981,0.477618981,0.337651291,1.166666667,1.75,2.166666667,16.37249284,10.13423315,2.13961195,-1.971264582,2.053930457,-2.073896303,6.007056128,0.065072905,2.04012373,3.267076196,300.9331902,9.137828202,5.890188175,5.890188175,5.625897658,3.032543268,3.032543268,2.031563907,2.031563907,1.281890554,1.281890554,0.751375686,0.751375686,-1.91,475.348829,8.189108028,2.996670139,1.392377083,67.29244703,10.21305479,0,0,0,0,11.93861058,4.983978521,9.589074368,0,0,0,6.066367068,12.39368714,11.12690298,19.80212916,11.93861058,0,4.983978521,0,0,0,29.5869572,0,0,0,0,0,0,27.13564389,0,0,20.71597735,18.46005421,0,0,0,87.49,11.93861058,9.589074368,0,11.12690298,0,12.26321064,6.196843572,0,0,4.983978521,10.21305479,0,0,24.36277778,17.03462963,-0.553240741,-2.559907407,1.14462963,2.237777778,0,0,0,12,2,5,0,0,0,0,1,1,3,2,5,2,0,0,0,1,0.478,38.1556,0,0,0,0,2,1,0,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
